id	name	parent_condition_group_id	date_created	date_modified
857	Other disorders of nervous system in diseases classified elsewhere	99	2018-02-10 05:15:39	2018-02-10 05:15:39
858	Hordeolum and chalazion	100	2018-02-10 05:15:39	2018-02-10 05:15:39
859	Other inflammation of eyelid	100	2018-02-10 05:15:39	2018-02-10 05:15:39
860	Other disorders of eyelid	100	2018-02-10 05:15:39	2018-02-10 05:15:39
861	Disorders of eyelid in diseases classified elsewhere	100	2018-02-10 05:15:39	2018-02-10 05:15:39
862	Disorders of lacrimal system	100	2018-02-10 05:15:39	2018-02-10 05:15:39
863	Disorders of orbit	100	2018-02-10 05:15:39	2018-02-10 05:15:39
864	Disorders of lacrimal system and orbit in diseases classified elsewhere	100	2018-02-10 05:15:39	2018-02-10 05:15:39
865	Conjunctivitis	101	2018-02-10 05:15:39	2018-02-10 05:15:39
866	Other disorders of conjunctiva	101	2018-02-10 05:15:39	2018-02-10 05:15:39
867	Disorders of conjunctiva in diseases classified elsewhere	101	2018-02-10 05:15:39	2018-02-10 05:15:39
868	Disorders of sclera	102	2018-02-10 05:15:39	2018-02-10 05:15:39
869	Keratitis	102	2018-02-10 05:15:39	2018-02-10 05:15:39
870	Corneal scars and opacities	102	2018-02-10 05:15:39	2018-02-10 05:15:39
871	Other disorders of cornea	102	2018-02-10 05:15:39	2018-02-10 05:15:39
872	Disorders of sclera and cornea in diseases classified elsewhere	102	2018-02-10 05:15:39	2018-02-10 05:15:39
873	Iridocyclitis	102	2018-02-10 05:15:39	2018-02-10 05:15:39
874	Other disorders of iris and ciliary body	102	2018-02-10 05:15:39	2018-02-10 05:15:39
875	Disorders of iris and ciliary body in diseases classified elsewhere	102	2018-02-10 05:15:39	2018-02-10 05:15:39
876	Senile cataract	103	2018-02-10 05:15:39	2018-02-10 05:15:39
877	Other cataract	103	2018-02-10 05:15:39	2018-02-10 05:15:39
878	Other disorders of lens	103	2018-02-10 05:15:39	2018-02-10 05:15:39
879	Cataract and other disorders of lens in diseases classified elsewhere	103	2018-02-10 05:15:39	2018-02-10 05:15:39
880	Chorioretinal inflammation	104	2018-02-10 05:15:39	2018-02-10 05:15:39
881	Other disorders of choroid	104	2018-02-10 05:15:39	2018-02-10 05:15:39
882	Chorioretinal disorders in diseases classified elsewhere	104	2018-02-10 05:15:39	2018-02-10 05:15:39
883	Retinal detachments and breaks	104	2018-02-10 05:15:39	2018-02-10 05:15:39
884	Retinal vascular occlusions	104	2018-02-10 05:15:39	2018-02-10 05:15:39
885	Other retinal disorders	104	2018-02-10 05:15:39	2018-02-10 05:15:39
886	Retinal disorders in diseases classified elsewhere	104	2018-02-10 05:15:39	2018-02-10 05:15:39
887	Glaucoma	105	2018-02-10 05:15:39	2018-02-10 05:15:39
888	Glaucoma in diseases classified elsewhere	105	2018-02-10 05:15:39	2018-02-10 05:15:39
889	Disorders of vitreous body	106	2018-02-10 05:15:39	2018-02-10 05:15:39
890	Disorders of globe	106	2018-02-10 05:15:39	2018-02-10 05:15:39
891	Disorders of vitreous body and globe in diseases classified elsewhere	106	2018-02-10 05:15:39	2018-02-10 05:15:39
892	Optic neuritis	107	2018-02-10 05:15:39	2018-02-10 05:15:39
893	Other disorders of optic [2nd] nerve and visual pathways	107	2018-02-10 05:15:39	2018-02-10 05:15:39
894	Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere	107	2018-02-10 05:15:39	2018-02-10 05:15:39
895	Paralytic strabismus	108	2018-02-10 05:15:39	2018-02-10 05:15:39
896	Other strabismus	108	2018-02-10 05:15:39	2018-02-10 05:15:39
897	Other disorders of binocular movement	108	2018-02-10 05:15:39	2018-02-10 05:15:39
898	Disorders of refraction and accommodation	108	2018-02-10 05:15:39	2018-02-10 05:15:39
899	Visual disturbances	109	2018-02-10 05:15:39	2018-02-10 05:15:39
900	Visual impairment including blindness (binocular or monocular)	109	2018-02-10 05:15:39	2018-02-10 05:15:39
901	Nystagmus and other irregular eye movements	110	2018-02-10 05:15:39	2018-02-10 05:15:39
902	Other disorders of eye and adnexa	110	2018-02-10 05:15:39	2018-02-10 05:15:39
903	Other disorders of eye and adnexa in diseases classified elsewhere	110	2018-02-10 05:15:39	2018-02-10 05:15:39
904	Postprocedural disorders of eye and adnexa, not elsewhere classified	110	2018-02-10 05:15:39	2018-02-10 05:15:39
905	Otitis externa	111	2018-02-10 05:15:39	2018-02-10 05:15:39
906	Other disorders of external ear	111	2018-02-10 05:15:39	2018-02-10 05:15:39
907	Disorders of external ear in diseases classified elsewhere	111	2018-02-10 05:15:39	2018-02-10 05:15:39
908	Nonsuppurative otitis media	112	2018-02-10 05:15:39	2018-02-10 05:15:39
909	Suppurative and unspecified otitis media	112	2018-02-10 05:15:39	2018-02-10 05:15:39
910	Otitis media in diseases classified elsewhere	112	2018-02-10 05:15:39	2018-02-10 05:15:39
911	Eustachian salpingitis and obstruction	112	2018-02-10 05:15:39	2018-02-10 05:15:39
912	Other disorders of Eustachian tube	112	2018-02-10 05:15:39	2018-02-10 05:15:39
913	Mastoiditis and related conditions	112	2018-02-10 05:15:39	2018-02-10 05:15:39
914	Cholesteatoma of middle ear	112	2018-02-10 05:15:39	2018-02-10 05:15:39
915	Perforation of tympanic membrane	112	2018-02-10 05:15:39	2018-02-10 05:15:39
916	Other disorders of tympanic membrane	112	2018-02-10 05:15:39	2018-02-10 05:15:39
917	Other disorders of middle ear and mastoid	112	2018-02-10 05:15:39	2018-02-10 05:15:39
918	Other disorders of middle ear and mastoid in diseases classified elsewhere	112	2018-02-10 05:15:39	2018-02-10 05:15:39
919	Otosclerosis	113	2018-02-10 05:15:39	2018-02-10 05:15:39
920	Disorders of vestibular function	113	2018-02-10 05:15:39	2018-02-10 05:15:39
921	Vertiginous syndromes in diseases classified elsewhere	113	2018-02-10 05:15:39	2018-02-10 05:15:39
922	Other diseases of inner ear	113	2018-02-10 05:15:39	2018-02-10 05:15:39
923	Conductive and sensorineural hearing loss	114	2018-02-10 05:15:39	2018-02-10 05:15:39
924	Other hearing loss	114	2018-02-10 05:15:39	2018-02-10 05:15:39
925	Otalgia and effusion of ear	114	2018-02-10 05:15:39	2018-02-10 05:15:39
926	Other disorders of ear, not elsewhere classified	114	2018-02-10 05:15:39	2018-02-10 05:15:39
927	Other disorders of ear in diseases classified elsewhere	114	2018-02-10 05:15:39	2018-02-10 05:15:39
928	Postprocedural disorders of ear and mastoid process, not elsewhere classified	114	2018-02-10 05:15:39	2018-02-10 05:15:39
929	Rheumatic fever without mention of heart involvement	115	2018-02-10 05:15:39	2018-02-10 05:15:39
930	Rheumatic fever with heart involvement	115	2018-02-10 05:15:39	2018-02-10 05:15:39
931	Rheumatic chorea	115	2018-02-10 05:15:39	2018-02-10 05:15:39
932	Rheumatic mitral valve diseases	116	2018-02-10 05:15:39	2018-02-10 05:15:39
933	Rheumatic aortic valve diseases	116	2018-02-10 05:15:39	2018-02-10 05:15:39
934	Rheumatic tricuspid valve diseases	116	2018-02-10 05:15:39	2018-02-10 05:15:39
935	Multiple valve diseases	116	2018-02-10 05:15:39	2018-02-10 05:15:39
936	Other rheumatic heart diseases	116	2018-02-10 05:15:39	2018-02-10 05:15:39
937	Essential (primary) hypertension	117	2018-02-10 05:15:39	2018-02-10 05:15:39
938	Hypertensive heart disease	117	2018-02-10 05:15:39	2018-02-10 05:15:39
939	Hypertensive renal disease	117	2018-02-10 05:15:39	2018-02-10 05:15:39
940	Hypertensive heart and renal disease	117	2018-02-10 05:15:39	2018-02-10 05:15:39
941	Secondary hypertension	117	2018-02-10 05:15:39	2018-02-10 05:15:39
942	Angina pectoris	118	2018-02-10 05:15:39	2018-02-10 05:15:39
943	Acute myocardial infarction	118	2018-02-10 05:15:39	2018-02-10 05:15:39
944	Subsequent myocardial infarction	118	2018-02-10 05:15:39	2018-02-10 05:15:39
945	Certain current complications following acute myocardial infarction	118	2018-02-10 05:15:39	2018-02-10 05:15:39
946	Other acute ischaemic heart diseases	118	2018-02-10 05:15:39	2018-02-10 05:15:39
947	Chronic ischaemic heart disease	118	2018-02-10 05:15:39	2018-02-10 05:15:39
948	Pulmonary embolism	119	2018-02-10 05:15:39	2018-02-10 05:15:39
949	Other pulmonary heart diseases	119	2018-02-10 05:15:39	2018-02-10 05:15:39
950	Other diseases of pulmonary vessels	119	2018-02-10 05:15:39	2018-02-10 05:15:39
951	Acute pericarditis	120	2018-02-10 05:15:39	2018-02-10 05:15:39
952	Other diseases of pericardium	120	2018-02-10 05:15:39	2018-02-10 05:15:39
953	Pericarditis in diseases classified elsewhere	120	2018-02-10 05:15:39	2018-02-10 05:15:39
954	Acute and subacute endocarditis	120	2018-02-10 05:15:39	2018-02-10 05:15:39
955	Nonrheumatic mitral valve disorders	120	2018-02-10 05:15:39	2018-02-10 05:15:39
956	Nonrheumatic aortic valve disorders	120	2018-02-10 05:15:39	2018-02-10 05:15:39
957	Nonrheumatic tricuspid valve disorders	120	2018-02-10 05:15:39	2018-02-10 05:15:39
958	Pulmonary valve disorders	120	2018-02-10 05:15:39	2018-02-10 05:15:39
959	Endocarditis, valve unspecified	120	2018-02-10 05:15:39	2018-02-10 05:15:39
960	Endocarditis and heart valve disorders in diseases classified elsewhere	120	2018-02-10 05:15:39	2018-02-10 05:15:39
961	Acute myocarditis	120	2018-02-10 05:15:39	2018-02-10 05:15:39
962	Myocarditis in diseases classified elsewhere	120	2018-02-10 05:15:39	2018-02-10 05:15:39
963	Cardiomyopathy	120	2018-02-10 05:15:39	2018-02-10 05:15:39
964	Cardiomyopathy in diseases classified elsewhere	120	2018-02-10 05:15:39	2018-02-10 05:15:39
965	Atrioventricular and left bundle-branch block	120	2018-02-10 05:15:39	2018-02-10 05:15:39
966	Other conduction disorders	120	2018-02-10 05:15:39	2018-02-10 05:15:39
967	Cardiac arrest	120	2018-02-10 05:15:39	2018-02-10 05:15:39
968	Paroxysmal tachycardia	120	2018-02-10 05:15:39	2018-02-10 05:15:39
969	Atrial fibrillation and flutter	120	2018-02-10 05:15:39	2018-02-10 05:15:39
970	Other cardiac arrhythmias	120	2018-02-10 05:15:39	2018-02-10 05:15:39
971	Heart failure	120	2018-02-10 05:15:39	2018-02-10 05:15:39
972	Complications and ill-defined descriptions of heart disease	120	2018-02-10 05:15:39	2018-02-10 05:15:39
973	Other heart disorders in diseases classified elsewhere	120	2018-02-10 05:15:39	2018-02-10 05:15:39
974	Subarachnoid haemorrhage	121	2018-02-10 05:15:39	2018-02-10 05:15:39
975	Intracerebral haemorrhage	121	2018-02-10 05:15:39	2018-02-10 05:15:39
976	Other nontraumatic intracranial haemorrhage	121	2018-02-10 05:15:39	2018-02-10 05:15:39
977	Cerebral infarction	121	2018-02-10 05:15:39	2018-02-10 05:15:39
978	Stroke, not specified as haemorrhage or infarction	121	2018-02-10 05:15:39	2018-02-10 05:15:39
979	Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction	121	2018-02-10 05:15:39	2018-02-10 05:15:39
980	Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction	121	2018-02-10 05:15:39	2018-02-10 05:15:39
981	Other cerebrovascular diseases	121	2018-02-10 05:15:39	2018-02-10 05:15:39
982	Cerebrovascular disorders in diseases classified elsewhere	121	2018-02-10 05:15:39	2018-02-10 05:15:39
983	Sequelae of cerebrovascular disease	121	2018-02-10 05:15:39	2018-02-10 05:15:39
984	Atherosclerosis	122	2018-02-10 05:15:39	2018-02-10 05:15:39
985	Aortic aneurysm and dissection	122	2018-02-10 05:15:39	2018-02-10 05:15:39
986	Other aneurysm and dissection	122	2018-02-10 05:15:39	2018-02-10 05:15:39
987	Other peripheral vascular diseases	122	2018-02-10 05:15:39	2018-02-10 05:15:39
988	Arterial embolism and thrombosis	122	2018-02-10 05:15:39	2018-02-10 05:15:39
989	Other disorders of arteries and arterioles	122	2018-02-10 05:15:39	2018-02-10 05:15:39
990	Diseases of capillaries	122	2018-02-10 05:15:39	2018-02-10 05:15:39
991	Disorders of arteries, arterioles and capillaries in diseases classified elsewhere	122	2018-02-10 05:15:39	2018-02-10 05:15:39
992	Phlebitis and thrombophlebitis	123	2018-02-10 05:15:39	2018-02-10 05:15:39
993	Portal vein thrombosis	123	2018-02-10 05:15:39	2018-02-10 05:15:39
994	Other venous embolism and thrombosis	123	2018-02-10 05:15:39	2018-02-10 05:15:39
995	Varicose veins of lower extremities	123	2018-02-10 05:15:39	2018-02-10 05:15:39
996	Oesophageal varices	123	2018-02-10 05:15:39	2018-02-10 05:15:39
997	Varicose veins of other sites	123	2018-02-10 05:15:39	2018-02-10 05:15:39
998	Other disorders of veins	123	2018-02-10 05:15:39	2018-02-10 05:15:39
999	Nonspecific lymphadenitis	123	2018-02-10 05:15:39	2018-02-10 05:15:39
1000	Other noninfective disorders of lymphatic vessels and lymph nodes	123	2018-02-10 05:15:39	2018-02-10 05:15:39
1001	Hypotension	124	2018-02-10 05:15:39	2018-02-10 05:15:39
1002	Postprocedural disorders of circulatory system, not elsewhere classified	124	2018-02-10 05:15:39	2018-02-10 05:15:39
1003	Other disorders of circulatory system in diseases classified elsewhere	124	2018-02-10 05:15:39	2018-02-10 05:15:39
1004	Other and unspecified disorders of circulatory system	124	2018-02-10 05:15:39	2018-02-10 05:15:39
1005	Acute nasopharyngitis [common cold]	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1006	Acute sinusitis	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1007	Acute pharyngitis	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1008	Acute tonsillitis	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1009	Acute laryngitis and tracheitis	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1010	Acute obstructive laryngitis [croup] and epiglottitis	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1011	Acute upper respiratory infections of multiple and unspecified sites	125	2018-02-10 05:15:39	2018-02-10 05:15:39
1012	Influenza due to identified zoonotic or pandemic influenza virus	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1013	influenza due to identified seasonal influenza virus	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1014	Influenza, virus not identified	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1015	Viral pneumonia, not elsewhere classified	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1016	Pneumonia due to Streptococcus pneumoniae	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1017	Pneumonia due to Haemophilus influenzae	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1018	Bacterial pneumonia, not elsewhere classified	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1019	Pneumonia due to other infectious organisms, not elsewhere classified	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1020	Pneumonia in diseases classified elsewhere	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1021	Pneumonia, organism unspecified	126	2018-02-10 05:15:39	2018-02-10 05:15:39
1022	Acute bronchitis	127	2018-02-10 05:15:39	2018-02-10 05:15:39
1023	Acute bronchiolitis	127	2018-02-10 05:15:39	2018-02-10 05:15:39
1024	Unspecified acute lower respiratory infection	127	2018-02-10 05:15:39	2018-02-10 05:15:39
1025	Vasomotor and allergic rhinitis	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1026	Chronic rhinitis, nasopharyngitis and pharyngitis	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1027	Chronic sinusitis	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1028	Nasal polyp	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1029	Other disorders of nose and nasal sinuses	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1030	Chronic diseases of tonsils and adenoids	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1031	Peritonsillar abscess	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1032	Chronic laryngitis and laryngotracheitis	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1033	Diseases of vocal cords and larynx, not elsewhere classified	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1034	Other diseases of upper respiratory tract	128	2018-02-10 05:15:39	2018-02-10 05:15:39
1035	Bronchitis, not specified as acute or chronic	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1036	Simple and mucopurulent chronic bronchitis	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1037	Unspecified chronic bronchitis	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1038	Emphysema	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1039	Other chronic obstructive pulmonary disease	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1040	Asthma	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1041	Status asthmaticus	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1042	Bronchiectasis	129	2018-02-10 05:15:39	2018-02-10 05:15:39
1043	Coalworker pneumoconiosis	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1044	Pneumoconiosis due to asbestos and other mineral fibres	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1045	Pneumoconiosis due to dust containing silica	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1046	Pneumoconiosis due to other inorganic dusts	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1047	Unspecified pneumoconiosis	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1048	Pneumoconiosis associated with tuberculosis	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1049	Airway disease due to specific organic dust	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1050	Hypersensitivity pneumonitis due to organic dust	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1051	Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1052	Pneumonitis due to solids and liquids	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1053	Respiratory conditions due to other external agents	130	2018-02-10 05:15:39	2018-02-10 05:15:39
1054	Adult respiratory distress syndrome	131	2018-02-10 05:15:39	2018-02-10 05:15:39
1055	Pulmonary oedema	131	2018-02-10 05:15:39	2018-02-10 05:15:39
1056	Pulmonary eosinophilia, not elsewhere classified	131	2018-02-10 05:15:39	2018-02-10 05:15:39
1057	Other interstitial pulmonary diseases	131	2018-02-10 05:15:39	2018-02-10 05:15:39
1058	Abscess of lung and mediastinum	132	2018-02-10 05:15:39	2018-02-10 05:15:39
1059	Pyothorax	132	2018-02-10 05:15:39	2018-02-10 05:15:39
1060	Pleural effusion, not elsewhere classified	133	2018-02-10 05:15:39	2018-02-10 05:15:39
1061	Pleural effusion in conditions classified elsewhere	133	2018-02-10 05:15:39	2018-02-10 05:15:39
1062	Pleural plaque	133	2018-02-10 05:15:39	2018-02-10 05:15:39
1063	Pneumothorax	133	2018-02-10 05:15:39	2018-02-10 05:15:39
1064	Other pleural conditions	133	2018-02-10 05:15:39	2018-02-10 05:15:39
1065	Postprocedural respiratory disorders, not elsewhere classified	134	2018-02-10 05:15:39	2018-02-10 05:15:39
1066	Respiratory failure, not elsewhere classified	134	2018-02-10 05:15:39	2018-02-10 05:15:39
1067	Other respiratory disorders	134	2018-02-10 05:15:39	2018-02-10 05:15:39
1068	Respiratory disorders in diseases classified elsewhere	134	2018-02-10 05:15:39	2018-02-10 05:15:39
1069	Disorders of tooth development and eruption	135	2018-02-10 05:15:39	2018-02-10 05:15:39
1070	Embedded and impacted teeth	135	2018-02-10 05:15:39	2018-02-10 05:15:39
1071	Dental caries	135	2018-02-10 05:15:39	2018-02-10 05:15:39
